id,created_on,operation,property_type,country_name,state_name,lat_lon,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2
e7ed7687dd2347cb4bf3085866bd9c86373c7ed9,2014-07-07,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.0152302,-57.5468636",,70,
9ec5fc187b7cab2c17325fa3690de0d2f62fbd5d,2014-10-11,sell,PH,Argentina,Buenos Aires Costa Atlántica,"-37.9852895419,-57.5553415512",,60,
3a26cd5c08daa8ab29d90a4494740258af64a2db,2015-01-08,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,,,,
b8643edafb4932825c54127e956d4d903d7d9432,2014-07-27,sell,house,Argentina,Buenos Aires Costa Atlántica,"-36.6073081262,-56.7082227615",,70,
bbae33b0d2b7b28e405269df3be660a7f4373ffc,2014-07-26,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6338501,-58.67594147",,,
b91bc450353a38efe1d77f402d33b7c0b0970349,2014-07-14,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.69818497,-58.65162659",,,
685c9cd568141f4dd7cdcb305018d2f019a46e75,2014-07-14,sell,apartment,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.65702438,-58.67539597",,,
426c96952937466c46e7ca6e698394307e3f9acb,2014-09-15,sell,house,Argentina,Bs.As. G.B.A. Zona Sur,"-34.8290881,-58.3710559",,100,
73cbcbbd7ddc97aeda5e8cb04d79bb41dbd7f6c2,2014-07-21,sell,apartment,Argentina,Bs.As. G.B.A. Zona Sur,"-34.7394728,-58.3924925",,,
0afeef4e74f74bf0745546db0cd870318d00c897,2014-09-24,sell,apartment,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6456196,-58.5783189",,,
7a4868ee1878a4aa8fd0e8eafab5474cd6c83766,2015-01-28,sell,apartment,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6431625,-58.5586396",,,
a96246bfe6fb973c676b92ba44e88957986beb1a,2014-11-27,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.663504034,-58.7082998902",,,
f77e7270cb9871f94940555cd5bfe14b12bad2b7,2014-08-29,sell,apartment,Argentina,Bs.As. G.B.A. Zona Sur,"-34.8117097,-58.4683365",,50,
9beba89c578f17095daecb50fe9abc81b1df2508,2014-12-23,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,,,,
7890198daf9ae141dd356e6738d8c7cef8c4174a,2014-07-04,sell,PH,Argentina,Bs.As. G.B.A. Zona Norte,"-34.5585742904,-58.5813790959",,,
cbf4b1cd6880fa5b58b28b54323a0e2de81fba83,2014-08-19,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,,,,
53efa1a4202cbe53410c8d2bc61242a2c0d30888,2014-08-12,sell,PH,Argentina,Bs.As. G.B.A. Zona Norte,"-34.5761761859,-58.5582632884",,,
fc8ac7ec458b485c18e6939363bcb6b9077f4168,2014-11-27,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,"-34.4992000191,-58.7510795985",,,
f225a1a5d1c4a8d5fdb3eba375c220f9226dedd6,2015-01-08,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,,,,
53fe1387f29abcdd3b6719ed5c3cd4a653a15d6a,2015-01-08,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,,,,
46605353ceb69a896e0b8559b0da2eac2752ca5d,2014-12-09,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,,,,
0542e08c9e2b1c55554af9db8e825ab714a2865e,2015-01-08,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,,,104,
dabe8d5909c677ca935d70d33a41e300514285e5,2015-01-08,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,,,60,
8181a5862bb153c8c0f1cb34ae7a15762e64fcc8,2014-09-19,sell,apartment,Argentina,Córdoba,"-31.4308935,-64.1920102",,90,
01d422f35bf6dfa802beb3e1a764deb90817dc58,2014-08-28,sell,apartment,Argentina,Córdoba,"-31.415772,-64.140265",,46,
9d198a7880648d74b51c6ee2dcc2e60756e19fb7,2014-07-17,sell,apartment,Argentina,Córdoba,"-32.1700942,-64.115076",,,
d0fb29a3db55971bcefc7c2158d5021924f6841d,2014-10-01,sell,apartment,Argentina,Capital Federal,"-34.548951,-58.465939",,74,
72710b004f1e121ba0a9cf1dd736f600578a98ea,2014-12-31,sell,apartment,Argentina,Capital Federal,"-34.6393441,-58.5250558",,150,
55fe4a83ab7436aeb9e6f34e3ecbf241e2f59807,2014-09-20,sell,apartment,Argentina,Capital Federal,"-34.557635,-58.444378",,75,
b59dcdbb055d8fd07a03e2fde3d2ca96bcc9f1f9,2014-12-03,sell,apartment,Argentina,Córdoba,,,,
0df1934cc2e3db894b99c0d523e5f139d25c75c3,2014-09-03,sell,house,Argentina,Córdoba,"-31.42101288,-64.49944305",,,
9c5480a660bd06b4228facbf7622fe21cde27064,2015-01-15,sell,apartment,Argentina,Bs.As. G.B.A. Zona Sur,"-34.892072003,-58.5101128027",,,
e6208f8d55de4ca78c042dd194139b26412be270,2014-11-22,sell,house,Argentina,Bs.As. G.B.A. Zona Sur,"-34.714355,-58.376904",,20,
725c4d606d1b12f517780d29c3e8250b85550504,2014-11-08,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,"-34.426859,-58.78973",,124,
0b628fd857f60c8ea06ad4248f5b0fb02fe868ce,2014-09-04,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.642115,-58.62721",,20,
d7a99ef60e3f732db7dee5e26b361071f6c0e169,2014-09-15,sell,house,Argentina,Buenos Aires Interior,"-38.7080542354,-62.2736943767",,,
92d41080f6ec3b052fcd4cf6d2d8fdd217f01ae6,2014-09-18,sell,apartment,Argentina,Buenos Aires Interior,"-38.7213375,-62.2703181",,101,
d4912f871c0aad31398ad8728aefa62a43ef250d,2015-01-30,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,"-34.447361,-58.631426",,1,
622f8408ee1aa002c3c4adfd55af4ab31757009d,2014-08-07,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6331043,-58.605395",,,
1b4c73d07b510f663473c231ae9d55082246fe1e,2014-09-09,sell,apartment,Argentina,Buenos Aires Costa Atlántica,,,,
40609fb71ad01afd0fba557bd895df504bab497b,2014-10-11,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.1191110436,-56.8574429002",,68,
e6f2fde6aeca902bf611086f8df436c4e1b24389,2014-11-21,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,"-34.42508698,-58.57965851",,,
17585701d023ba03960c6ebc131076add0a57822,2014-11-03,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,"-34.515459,-58.513044",,90,
d76ac28c7d46809ce30e2c44548853363430336c,2014-09-08,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.64800644,-58.64732361",,,
492c65e1ad82afd32c434bac3408fd60473de2dc,2014-09-16,sell,apartment,Argentina,Bs.As. G.B.A. Zona Sur,"-34.6971615,-58.3927771",,,
8c36acc4dd4e3db25b5a7283510d1dce3227f55e,2014-07-09,sell,apartment,Argentina,Buenos Aires Costa Atlántica,,,80,
eb3afb20eb1b51a4f1344cad8e2015ca3acc13a6,2015-01-08,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.0067581,-57.5569609",,,
ee4bd9dd8cb1efd1b3949350e44aba040177fc33,2015-01-21,sell,house,Argentina,Buenos Aires Costa Atlántica,"-37.9864152,-57.5590063",,190,
c72b9f34e9148f05da00f5da6fca6fe9e300d3fa,2014-12-28,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.009085,-57.5391805",,,
0ee7235cb8ec8dd9ca5248b2cd6970279c00214f,2015-01-18,sell,house,Argentina,Buenos Aires Costa Atlántica,"-37.9694312768,-57.5535698323",,,
f7b89f8f3db1c91e7543e4d10f6397fb416c2610,2014-12-13,sell,house,Argentina,Buenos Aires Costa Atlántica,"-38.0700534313,-57.5618133956",,,
b6e12a3ba41a7b6f9f4c231b1c9705dc1d80c1ae,2014-07-17,sell,house,Argentina,Buenos Aires Costa Atlántica,"-38.0552492,-57.5629064",,,
3cf8b58766df5091b686b0d48686e69f2a94e0f3,2014-11-07,sell,house,Argentina,Buenos Aires Costa Atlántica,"-37.9706421,-57.5547133",,145,
980aceab62f7cdf66970d6dfa732c7a1a06d38ba,2014-11-22,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9992742,-57.541997",,,
8335efbccf96bde4217a0a12c269ec918b1b04f3,2014-12-11,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9930269948,-57.546265625",,75,
d586dcb737adf83c3e00745c483f868aad1d3726,2014-09-11,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.0090866,-57.5545578",,,
828eba2cda4baf77933d9c84ba580169879b64c0,2014-07-17,sell,house,Argentina,Buenos Aires Costa Atlántica,"-37.9798584,-57.5897942",,400,
d8cef9ee2b4bbebc681f39f11e3a8e7349e8d8ed,2014-08-06,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.0048542,-57.5497554",,75,
d746f568d5e4ae032a7c866afcd886de394416e9,2014-11-07,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9642601,-57.565215",,,
a66bff1bbc87fc4d44651f812cd909bfd51cdff2,2014-09-11,sell,house,Argentina,Buenos Aires Costa Atlántica,"-38.019583,-57.5672445",,120,
9e4207797f878892026f8baf4522c2c35b1a8aa7,2014-10-18,sell,apartment,Argentina,Buenos Aires Costa Atlántica,,,,
d4b02e12cdf049c52cae8abcecc287e669b9d48a,2014-12-11,sell,PH,Argentina,Buenos Aires Costa Atlántica,"-38.011269,-57.5437023",,104,
b852c129f947c54b1040aa3a4bd18dadeb78350b,2014-11-07,sell,house,Argentina,Buenos Aires Costa Atlántica,"-38.0164757,-57.5618973",,160,
dbc7eba0c517de6038f376d28e66d18bbc885445,2014-07-10,sell,house,Argentina,Buenos Aires Costa Atlántica,"-38.0180989,-57.563213",,,
c5cc936b7ce58731ba1c7f3a82897a805015ceef,2014-09-30,sell,house,Argentina,Buenos Aires Costa Atlántica,"-38.0814433,-57.5412156",,180,
e3a628bd087e70a904c432897f98acc597cded31,2014-07-17,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.0021452765,-57.5516457484",,75,
63411513dec8323861ef90de92d479b35852462a,2014-08-21,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9992742,-57.541997",,,
4b8c8e7528c406461fbb619dbdb660ae39cf129a,2014-10-11,sell,PH,Argentina,Buenos Aires Costa Atlántica,"-38.0116747495,-57.5442172841",,110,
646df3ba51eea9f9b0cf40247bec69dc9b99f672,2014-07-27,sell,house,Argentina,Buenos Aires Costa Atlántica,"-36.6120492381,-56.6939421763",,100,
38b804b5037897dc5cd56427da764e014d419b49,2014-10-14,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,"-34.472182,-58.887557",,150,
2cedc83ea15fc37c859fa99889b50e83357934a9,2014-07-31,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.66093826,-58.68124008",,,
fde8f91b16bc4e67fbb5df307a5744b366fb05e0,2014-07-14,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.65222168,-58.67705917",,,
85af9cf90bd891af462873e8d9327709e8a286c0,2014-07-31,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.65078354,-58.66172409",,,
437f90d20a1a5f21c440b86ab00edbf91bde908d,2014-07-14,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.65858459,-58.6960907",,,
a1b7879d7bd68cd40316a8c2529bef1eb13ba733,2015-01-21,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.65568542,-58.67699051",,,
3a4519556fe24fa385a0a1ee01a7ef4039a66cc1,2014-09-08,sell,house,Argentina,Bs.As. G.B.A. Zona Sur,"-34.8208616604,-58.3898017968",,135,
b105e2ac3d17f11de0acaa18a9b70a551e4da4f6,2014-11-29,sell,house,Argentina,Buenos Aires Costa Atlántica,,,,
26ecec96fc182e4df07027238d96e9f320b45bf1,2014-11-28,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6239775,-58.5472768",,,
f3415296d327686e61e142a31dc0ca2698c4c6f7,2014-10-05,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.67277527,-58.68225861",,,
7d8994f56b550634dc4bf48e39b12e9948de0559,2014-07-21,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,,,81,
b2f67cd3c29b57886feb39f1e13888771620d296,2014-07-17,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,"-34.5431713329,-58.5562439733",,,
ea5a3afcf24bd2a37e79af4e0f6a9c22b8e78663,2014-09-17,sell,apartment,Argentina,Capital Federal,"-34.631142,-58.467951",,52,
e92bb559c5ebb73cd4d76c3dbcb0d6ba53d5fed4,2014-07-14,sell,apartment,Argentina,Córdoba,"-31.4243387,-64.4984054",,,
9e8f954f0e434a56e26d25bfab06ed3c475665cf,2014-08-21,sell,apartment,Argentina,Capital Federal,"-34.617899,-58.464389",,51,
e71ad73119466de1c01d899d18676a4ad8afc9f4,2014-11-07,sell,apartment,Argentina,Capital Federal,"-34.5629240924,-58.4651189888",,38,
eafee82b64a05f659806922ce86cc7ef8bd1e702,2014-11-03,sell,apartment,Argentina,Capital Federal,"-34.636157,-58.395685",,53,
d02a3efeb9499f339bdf8637f014d46c2ab9bac1,2015-01-12,sell,apartment,Argentina,Capital Federal,"-34.5838458,-58.4745774",,35,
c8fa774f738441201118f406777819f5122173be,2014-11-27,sell,apartment,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6762123,-58.7132149",,,
225f16f1525f4720bdb43c2b3fac289411dc9dd5,2014-12-03,sell,PH,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6571314,-58.6389356",,,
28d7c5901443d3a3bdd2618aba4bb6cde44f0c05,2014-07-03,sell,apartment,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.647535,-58.597599",,36,
2c385d28001f4668eac56fcbabd548ef669ccc02,2014-10-08,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,"-34.5391488015,-58.7146257397",,52,
236f26360472e5387c58cab9a6a66ef20d7e82e6,2014-09-17,sell,apartment,Argentina,Buenos Aires Interior,"-38.6941407,-62.2785146",,50,
03b8d619c6cd5e95ae763088176c6552fcf99652,2014-07-24,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,"-34.458479,-58.531424",,38,
2817c649dd080d6a54d854d3ec87f4b2ec61ebb9,2014-11-26,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9968306,-57.5630996",,,
7a1af3f5a804a6945405d9b7ac62f51dd4218d7b,2014-07-15,sell,apartment,Argentina,Buenos Aires Costa Atlántica,,,60,
c64f706bbce1a00395ab3c4b35028791a4e5ed76,2014-08-26,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9841774,-57.5544724",,55,
22fc529597bc3dfc3a3c82d4db04cf62a57b0408,2014-11-27,sell,store,Argentina,Buenos Aires Costa Atlántica,"-38.0007592,-57.5464412",,,
48af4ccd2c126cb5ecea37294644aa166a469381,2014-11-19,sell,PH,Argentina,Buenos Aires Costa Atlántica,,,60,
74c27a55e03a7c8f9e02ed646ddd07f67d48ca93,2014-07-22,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.0041656,-57.5577278",,41,
1327715b886adbb09635e6dcd80ec70ccbb18010,2014-11-07,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.0013634,-57.5555471",,,
ae1f0ec193d466889651128c20de035f674cdae3,2014-07-12,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9956742,-57.5452165",,50,
03a831777d614121d0a9bb746873166ceb3771ea,2014-10-11,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.0547952602,-57.5477933454",,,
8c07e4bf7a3c2e50f36a0b34c22051573c753f0f,2014-10-10,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9944555,-57.5498388",,70,
343724986ffca31d63a8edcd8299299ea0da31d5,2014-11-11,sell,house,Argentina,Buenos Aires Costa Atlántica,"-38.0161805,-57.5718987",,,
fd01f703e2733871f2a9761851ef57d13773fd1c,2015-01-08,sell,PH,Argentina,Bs.As. G.B.A. Zona Norte,"-34.538894,-58.572554",,98,
216972c7e70707c08b07ba92cf19d6e087026e36,2014-10-05,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6606123882,-58.5882832644",,,
8e8adf3d87edd300755887ec64b04ae5b1e3a5a7,2015-01-13,sell,apartment,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.663358,-58.5808565",,,
56333d74eef245f0de525a38dafb3035c809a69b,2014-11-27,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,"-34.5078402,-58.6996666",,,
33f9db6e905567873ec3c8b31d525703339ad7f5,2015-01-21,sell,house,Argentina,Santa Fe,,,,
d1751599e1129461f79f94c88ba8dd7e03b12286,2014-07-26,sell,apartment,Argentina,Córdoba,"-31.427043,-64.194462",,,
5bfa4770c5c19da06120910e096819e8d7e89270,2014-09-20,sell,apartment,Argentina,Capital Federal,"-34.5491208893,-58.4547703228",,25,
e30c6a2f4996a35f743311d80b74fa3724db7f06,2014-07-29,sell,PH,Argentina,Capital Federal,"-34.4475491,-58.8751816",,64,
0abbecfbb5321aaf0786de9e4883a0f88613dc53,2014-07-14,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,"-33.1539793,-64.3474188",,,
9afe27a0c65110c4052eca565c703767fab53b5e,2014-11-07,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,"-34.39729691,-59.03899765",,,
6478997e3de0d1740dc24cc84e6ac0fbb566f705,2014-10-10,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,"-38.7183872,-62.2685308",,55,
443c978c93e279e812ccedd67d4508c5e3145617,2014-07-31,sell,apartment,Argentina,Capital Federal,"-34.615974,-58.438168",,,
959bb9f8726c5b3e53a71416c78b89e7ca1f28c4,2014-08-18,sell,apartment,Argentina,Buenos Aires Interior,"-37.3308970671,-59.1423200503",,,
468f5d6faa853337d6985dad5b963c543c55872f,2014-07-24,sell,PH,Argentina,Capital Federal,"-34.6736255961,-58.5245854661",,,
a8c9de913b9b20373ae6217b09e1ce560b1955e8,2014-10-01,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,"-34.461967,-58.91456",,38,
a26ecf5ba9cb1f70b211af1f5bee1d5a736b73ee,2014-07-29,sell,PH,Argentina,Bs.As. G.B.A. Zona Norte,"-34.447529,-58.87569",,64,
d88304127c5e7153992ebd0ecdc098762ba5c371,2014-09-19,sell,apartment,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6497804,-58.580101",,38,
6b6cd62eb16bd182aafd14e8638afc6f45786af2,2015-01-03,sell,apartment,Argentina,Bs.As. G.B.A. Zona Sur,"-34.92125,-57.9543333",,65,
a28926141a95936248175bad32892d8cfd08d1b9,2014-10-07,sell,apartment,Argentina,Bs.As. G.B.A. Zona Sur,"-34.9400752921,-57.9620448247",,,
9070d211095f80c46c100dc5dd11dc62e558ef25,2014-11-07,sell,apartment,Argentina,Río Negro,"-41.149662,-71.304379",,94,
33fa4589c91fe601e11baf6641e2873848ab7948,2014-10-06,sell,house,Argentina,Río Negro,"-41.061249,-71.460228",,20,
0ac0a0033ab20787adcf8a31773847dbffd244de,2015-01-27,sell,apartment,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6926049715,-58.4944793312",,,
7980f88714882ca80a55a5ac8936f6ee3de6799a,2014-07-29,sell,apartment,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.649449,-58.575904",,51,
2be0c08eac3bde056d8a9be15cf9443876fb9389,2014-11-07,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,"-34.40051651,-58.57746887",,,
0ab0792b45d56c2ce3adfe390735e69b1da710cd,2014-09-19,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6573355,-58.5966099",,45,
0cd2a05ffa8b9919c9617102d349fe98644530dd,2014-12-19,sell,apartment,Argentina,Buenos Aires Costa Atlántica,,,,
46ea72f34ec2b01968d17b687b5b1aff9d13ef11,2014-10-21,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.5873337,-58.7393074",,,
9f33cf84a28cf13e224ce564746451fc086aad50,2014-09-05,sell,apartment,Argentina,Bs.As. G.B.A. Zona Sur,"-34.9169988,-58.3871924",,,
9737d15ac4bd2054d96eb371b7eab1c93468d8ae,2014-10-15,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.8592215394,-60.076994508",,,
07759fb7195b126fae522637485f05d97462fefd,2014-09-02,sell,apartment,Argentina,Bs.As. G.B.A. Zona Sur,"-34.823492,-58.469667",,30,
3f825a2c44be14c7ad40c3a0157c1b3fe12f65a9,2015-01-14,sell,store,Argentina,Buenos Aires Costa Atlántica,"-37.9866509,-57.545088",,35,
0cb745846e1b5c781e3f71f04db625db2b696746,2014-08-13,sell,house,Argentina,Buenos Aires Costa Atlántica,"-37.9830467,-57.5632937",,,
7d21db752162a0da5f1134d02b32c5751f2a6771,2015-01-17,sell,PH,Argentina,Buenos Aires Costa Atlántica,"-38.0097299,-57.5622338",,,
9b05c3ecf5ed8e9d03c7f9c854f13fd20da740f7,2014-12-01,sell,PH,Argentina,Buenos Aires Costa Atlántica,"-38.000057006,-57.5639343138",,,
51278e80a97f900231bff1a952a2cfac3bce3cbf,2014-12-13,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9984112043,-57.5418323496",,,
863ca2a5b25008745b534d3394c8d913bc15e74b,2014-12-13,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9925906,-57.549069",,,
922228432ed256bb202e33faad3ac606a7b51954,2014-08-02,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.0082494,-57.549675",,28,
d6154473023ca059bdc31625784463cbd7b04199,2014-10-10,sell,PH,Argentina,Buenos Aires Costa Atlántica,"-38.0076589,-57.5639563",,,
2b9cc8ca17672a73ea362b86260a26dedd7204ed,2015-01-09,sell,house,Argentina,Buenos Aires Costa Atlántica,"-37.9914686,-57.58313",,,
e337560d1b1014199a36eb8c0719dc9836055cf6,2014-11-20,sell,apartment,Argentina,Buenos Aires Costa Atlántica,,,40,
9f4efba4dbbb6488b5b9e062ae2cb049c680202a,2015-01-23,sell,PH,Argentina,Buenos Aires Costa Atlántica,"-37.9920989,-57.5751234",,90,
2ca4cb8ac0c551cf180df16f117e2905fd807cb6,2014-10-11,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9882829,-57.5666548",,30,
68803947f7b6cb57295295ac121d96f3c470f0d5,2014-11-22,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.0069274,-57.5500345",,36,
dce82cfe501cfc6420ff8f31e489021086bca37e,2014-09-11,sell,PH,Argentina,Buenos Aires Costa Atlántica,"-37.9869766,-57.5622949",,,
4baf7c035dfa8f914507394e544f4adae887dabd,2014-11-19,sell,PH,Argentina,Buenos Aires Costa Atlántica,"-37.9833795,-57.5579807",,,
eae26832934c0e12c81e636166fe1ed04370fd80,2014-08-08,sell,apartment,Argentina,Buenos Aires Costa Atlántica,,,38,
6817133f2a89340d9bacaeff61613518b5efc124,2014-07-15,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-37.9798584,-57.5897942",,,
41c43969159d1440ab7cd6aa1d7e74d6e24f5f2d,2015-01-22,sell,apartment,Argentina,Buenos Aires Costa Atlántica,"-38.009245,-57.5434147",,37,
fce3af36dec32054936d4545aff9dbe6cdbbb752,2014-08-11,sell,PH,Argentina,Buenos Aires Costa Atlántica,"-38.0099776,-57.5594405",,,
813d2990e18c84cb89544720fb0c5217f128baaa,2014-11-27,sell,house,Argentina,Buenos Aires Costa Atlántica,"-37.9945624,-57.581413",,,
5ff7988923d150f03c97deee42e976b7c2a7de67,2015-01-08,sell,PH,Argentina,Bs.As. G.B.A. Zona Norte,"-34.5894459846,-58.5534381866",,80,
3c7609252d54f38ba857ced973780f921ba7943f,2015-01-08,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,,,,
91c82818ef4b66b3090ea7190989e90877e5be7e,2015-01-08,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,,,,
d37b83a0c7063e21b7bf39f758b5ee5541e03d3b,2015-01-08,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.65135574,-58.68884277",,,
26efc84621587d7bbd3cca6d67ddbe0538c1ff18,2015-01-24,sell,PH,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6779213,-58.67418671",,,
a442c64f0fe87aba49db4fde8894642004f4638b,2014-07-14,sell,apartment,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.62960815,-58.71107483",,,
fadeaed2522a5e26293a56fb9e6624d2e0eca4a4,2015-01-23,sell,PH,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6779213,-58.67418671",,,
6deea4fcf81eef2941bae7463a063e50af81909a,2014-11-03,sell,PH,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.773295,-58.831695",,20,
7cdd72426971df063de5431be83c05fc0a2a3c0b,2014-11-15,sell,house,Argentina,Bs.As. G.B.A. Zona Sur,"-34.7800698,-58.2460582",,,
3f90a5cff1df509b5a8ab704383e78959c27f102,2014-10-08,sell,PH,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6425107,-58.5435009",,,
3476eba2a30eb3368561a5f2ec33728dd90dca91,2014-08-20,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.6607425,-58.5792963",,,
fdc6104629cd7190ffbf72c19d63819282f297fd,2014-07-14,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.68084335,-58.68873596",,,
1453254f30567be4510f6fa8f2444be7dba6d454,2014-07-14,sell,house,Argentina,Bs.As. G.B.A. Zona Oeste,"-34.68209076,-58.69876099",,,
75bca9acea5a71fadde0ea9b838536fb7e129378,2014-11-04,sell,house,Argentina,Buenos Aires Costa Atlántica,"-36.562545,-56.692783",,86,
65720ef05eff91b08b94836f7f376c28f8984223,2015-01-08,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,,,,
1da8e0862617d579ed02175ec0fcd6e7a76b3d78,2014-08-12,sell,PH,Argentina,Bs.As. G.B.A. Zona Norte,"-34.5761938535,-58.5582311019",,,
0625c193b41bf5cc0bcda7606acf23e6f9860d26,2014-10-08,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,"-34.5248005,-58.564906",,,
682cf189e56a87f5a791a134568cba9b7c7e96fb,2015-01-08,sell,apartment,Argentina,Bs.As. G.B.A. Zona Norte,,,,
63c54738f6f8fe0eb2231bf83e251f4120e34950,2014-10-08,sell,house,Argentina,Bs.As. G.B.A. Zona Norte,"-34.512560892,-58.7087241259",,,
cd7cfaa3aea0b31898a60b482a1c78c07e39e5d3,2014-07-21,sell,house,Argentina,Capital Federal,"25.6679764,-100.2550432",,,
ee84271d6304bc34c5f62b04fc104c4b1e032659,2014-10-08,sell,house,Argentina,Córdoba,"-31.4304256,-64.1315079",,100,
e3dfd0dfff9dbf56295ca6649502ca61abe8d110,2014-12-19,sell,PH,Argentina,Capital Federal,"-34.6388362925,-58.3639660489",,,
296b0cd3f72a699b990bbd15b60e24996bca8839,2014-07-06,sell,PH,Argentina,Capital Federal,"-34.627434,-58.467222",,20,
98995f1920a8ef9bee6bba768cb03b764fcccd58,2014-09-11,sell,apartment,Argentina,Capital Federal,"-34.54384,-58.480901",,83,
b2e4125b3329806d26179165ae493451d180a132,2014-09-26,sell,apartment,Argentina,Capital Federal,"-34.617263,-58.443017",,78,
