"user_id","install_time","platform","country_region","city","gender","min_age_range","max_age_range","event_1","event_2","event_3","event_4","event_5","target_churn_indicator"
"575d5c5a",2018-07-03 16:49:52,"Android",NA,NA,"female","18","20",9,9,0,3,3,0
"879b02fe",2018-06-30 22:01:42,"Android","Buenos Aires","Pilar","male","13","17",5,5,1,4,0,1
"18d12f7b",2018-07-06 02:22:06,"Android","Buenos Aires F.D.","Parque Patricios","male","13","17",16,15,0,8,4,0
"937b4f6",2018-07-07 10:15:31,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",21,28,1,2,8,0
"309e70c3",2018-07-04 23:15:43,"Android","Buenos Aires F.D.","Villa Devoto","male","18","20",20,16,0,4,6,0
"caba5743",2018-06-30 00:09:56,"Android","Buenos Aires","Burzaco","female","18","20",16,15,0,7,2,1
"e8560026",2018-07-05 08:38:32,"Android","Buenos Aires","Saenz Pena","female","18","20",10,17,0,2,8,1
"c6e59beb",2018-07-05 17:15:30,"Android","Santa Fe","Santa Fe","female","13","17",2,5,0,3,2,1
"a9b268f",2018-07-05 03:22:18,"Android","Buenos Aires","Caseros","male","18","20",6,11,0,2,3,0
"aa68ec24",2018-07-04 21:23:07,"Android","Cordoba","Córdoba","female","18","20",11,15,0,2,2,0
"cf9d5f5b",2018-07-02 19:40:08,"Android","Buenos Aires","Quilmes","female","13","17",2,6,0,4,2,0
"c2fb8ab2",2018-07-03 03:25:45,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",6,1,0,5,3,0
"a0dcebe5",2018-07-03 19:34:32,"Android","Buenos Aires","Lomas de Zamora","female","18","20",55,81,1,6,11,0
"f2582284",2018-07-02 18:28:54,"Android","Buenos Aires","Merlo","female","13","17",8,12,0,2,3,0
"12584e58",2018-07-03 00:58:09,"Android","Chaco","Resistencia","female","13","17",9,9,1,8,2,0
"813992f6",2018-07-03 21:26:10,"Android","Santa Fe","Santa Fe","female","18","20",6,21,0,3,6,0
"e258961c",2018-07-01 11:38:06,"Android","Santa Fe","Canada Rosquin","male","18","20",4,4,0,3,4,1
"6166120f",2018-07-03 05:12:12,"Android","Buenos Aires","Quilmes","female","18","20",1,0,0,4,1,0
"41614af6",2018-07-06 14:47:01,"Android","Santa Fe","Ceres","female","13","17",14,13,0,5,4,0
"8691a68",2018-07-01 19:43:20,"Android","Salta","Salta","male","13","17",3,3,0,2,2,1
"f1fd38ae",2018-07-05 13:25:50,"Android","Buenos Aires F.D.","Buenos Aires","male","13","17",11,10,0,2,6,1
"d4bc6366",2018-07-07 16:23:00,"iOS","Buenos Aires","Villa Ballester","male","18","20",2,2,0,4,2,0
"67559158",2018-07-01 20:33:44,"Android","Buenos Aires","Bahía Blanca","male","13","17",4,3,0,2,4,1
"6fc0db28",2018-07-03 12:46:04,"Android","Santa Fe","Santa Fe","male","18","20",3,4,0,2,2,1
"cbfde1b1",2018-07-05 20:42:11,"Android","Misiones","Posadas","female","18","20",21,16,0,3,16,1
"10e537af",2018-07-02 20:44:42,"Android","Buenos Aires F.D.","Villa Devoto","female","18","20",18,15,0,7,3,0
"652622a8",2018-07-03 01:27:44,"Android","Buenos Aires","Florencio Varela","male","13","17",18,20,1,5,8,1
"6bc02f05",2018-07-07 18:28:18,"Android","Jujuy","Palpala","male","13","17",0,0,0,2,0,1
"6d6bdc62",2018-07-01 20:15:04,"Android","Buenos Aires","Don Torcuato","female","18","20",4,4,0,1,0,0
"541eef5",2018-06-30 19:41:23,"Android","Buenos Aires","Pilar","male","18","20",2,4,0,1,1,1
"970c6529",2018-07-02 04:06:20,"Android","Buenos Aires","Bahía Blanca","male","18","20",15,15,0,2,6,0
"dfd0dd12",2018-06-30 22:52:48,"Android","Cordoba","Córdoba","male","18","20",26,29,0,5,8,1
"75fdd935",2018-07-02 15:36:41,"Android","Buenos Aires F.D.","Villa del Parque","female","18","20",1,9,0,1,1,1
"39a4efe3",2018-07-05 20:59:03,"Android","San Luis","San Luis","unknown","13","17",7,6,0,4,0,1
"a5db4af4",2018-06-30 00:50:24,"Android","San Luis","San Luis","male","13","17",20,15,0,6,8,1
"de1d3475",2018-07-04 02:53:09,"Android","Cordoba","Bell Ville","female","13","17",14,17,1,7,2,0
"3eb8e50b",2018-07-04 02:04:58,"Android","Misiones","Posadas","female","18","20",6,3,0,3,4,0
"a3e141bc",2018-07-07 01:38:35,"Android","San Juan","San Juan","male","18","20",1,1,0,6,1,0
"11fe7dfc",2018-07-02 19:44:03,"Android","Cordoba","Córdoba","female","18","20",1,1,0,1,1,0
"682e4a5f",2018-07-01 17:15:48,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",20,24,2,8,4,0
"a41d19fa",2018-07-05 23:58:23,"Android","Tucuman","San Miguel de Tucumán","male","18","20",4,4,0,4,1,1
"bcac4c25",2018-07-02 02:17:09,"Android","Buenos Aires","Luis Guillon","male","18","20",2,1,0,2,0,0
"98f39c8a",2018-07-02 15:49:01,"Android","Entre Rios","Villa Angelica","female","13","17",0,0,0,1,0,1
"2fe08215",2018-07-01 17:57:20,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",7,7,0,3,3,0
"ad089b7f",2018-07-06 04:17:25,"Android","Buenos Aires","Los Polvorines","female","13","17",3,13,0,9,3,0
"4ddaa9a",2018-07-01 04:06:20,"Android","Buenos Aires","Berazategui","male","13","17",14,14,0,1,0,0
"9f991810",2018-07-03 22:26:50,"Android","Corrientes","Corrientes","female","13","17",22,5,1,9,6,0
"17f8b356",2018-07-01 22:24:13,"Android","Buenos Aires","Mariano Moreno","female","18","20",5,7,0,3,3,0
"8e39e758",2018-07-04 05:40:22,"Android","Santa Fe","Rafaela","female","18","20",26,28,2,10,9,0
"be7c615",2018-07-01 02:57:13,"Android","Formosa","Formosa","female","13","17",1,0,0,2,1,1
"ffd656d3",2018-07-03 22:32:51,"Android","Formosa","Formosa","male","18","20",12,13,0,3,2,1
"6f6c4c9b",2018-06-30 01:50:28,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",1,0,0,0,0,1
"b6c3faa",2018-07-06 01:47:49,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",5,9,0,6,0,1
"61ddd540",2018-07-06 21:37:14,"Android","Entre Rios","Villa Angelica","female","13","17",27,19,2,12,11,0
"8a169d75",2018-07-02 12:20:38,"Android","Santiago del Estero","Santiago del Estero","female","18","20",2,3,0,1,2,1
"a818d4b5",2018-06-30 20:48:41,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",5,5,0,1,4,1
"261b41f3",2018-07-01 14:28:30,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",1,0,0,6,2,1
"baa3b3b1",2018-07-06 23:46:49,"Android","Buenos Aires","Berazategui","male","13","17",21,27,0,7,7,1
"662f33a5",2018-07-06 07:56:08,"Android","Salta","Salta","male","13","17",30,37,0,6,13,0
"1fd366dc",2018-07-07 22:04:42,"Android","San Luis","Villa Mercedes","female","13","17",2,6,0,1,2,1
"52196b54",2018-07-05 17:25:49,"Android","Mendoza","Mendoza","female","18","20",5,6,0,2,2,1
"2bfda7cc",2018-07-01 02:27:13,"Android","Buenos Aires","Medanos","female","18","20",62,54,2,15,20,0
"45034b46",2018-07-07 06:29:45,"Android","Rio Negro","Viedma","unknown","13","17",6,13,0,3,1,1
"68722a06",2018-07-01 16:58:19,"Android","Cordoba","Ucacha","female","18","20",8,8,1,4,1,0
"6849c014",2018-06-30 16:41:17,"Android","Cordoba","Córdoba","female","18","20",9,10,0,6,7,1
"99306d1c",2018-07-04 23:31:06,"Android","Buenos Aires","Mariano Moreno","male","18","20",47,43,1,10,12,0
"40486856",2018-06-30 02:49:12,"Android","Chaco","Resistencia","female","18","20",2,2,0,1,1,1
"2fc9c511",2018-07-01 17:37:15,"Android","Buenos Aires","San Miguel","female","18","20",12,12,0,3,5,0
"541e8b67",2018-07-01 23:34:54,"Android","Mendoza","Mendoza","female","18","20",15,15,2,4,4,0
"82be39fd",2018-07-01 21:49:26,"Android","Cordoba",NA,"male","18","20",1,16,0,4,1,1
"ad57988c",2018-07-03 17:39:30,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",0,0,0,1,0,0
"bc3b7008",2018-07-02 19:54:58,"Android",NA,NA,"female","18","20",0,1,0,2,1,1
"676cc3d7",2018-07-05 05:59:33,"Android","Tucuman","San Miguel de Tucumán","female","18","20",3,3,0,1,3,1
"9fa53325",2018-07-04 19:53:54,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",0,0,0,1,1,1
"6a15f9cd",2018-07-01 14:09:29,"Android","Buenos Aires","Colon","female","13","17",18,18,0,5,4,0
"9e14a0a0",2018-07-06 19:19:25,"Android","San Luis","San Luis","male","13","17",9,8,0,2,3,0
"a60c28b1",2018-07-07 13:37:22,"Android","Tucuman",NA,"male","18","20",20,27,2,14,5,0
"e1010aa",2018-07-01 15:26:15,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",6,8,0,3,4,1
"8ea6e80",2018-07-04 19:02:50,"Android","Buenos Aires","Florencio Varela","male","18","20",1,1,0,1,1,1
"140e3d53",2018-07-03 00:34:04,"Android","Buenos Aires","Ramos Mejia","male","13","17",13,14,0,3,5,0
"ac0c4b2a",2018-07-04 02:48:05,"Android","Cordoba","Córdoba","female","18","20",63,58,4,10,9,0
"7ca3d2f6",2018-07-06 14:33:26,"Android",NA,NA,"male","18","20",0,0,0,3,1,0
"e5e6bedb",2018-07-01 02:32:51,"Android","Buenos Aires","Esteban Echeverria","female","13","17",19,76,3,2,5,1
"df108ba",2018-07-05 14:52:55,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",14,13,0,4,1,0
"cf756c85",2018-07-03 18:06:36,"Android","Jujuy","El Carmen","female","18","20",2,1,0,1,2,1
"7a1e1ae2",2018-07-07 16:50:01,"Android","Neuquen","Neuquén","female","18","20",1,1,0,2,1,1
"8354385d",2018-07-07 04:08:50,"Android","Cordoba","Córdoba","female","13","17",11,12,0,2,1,0
"15701f8f",2018-07-01 18:39:52,"Android","Buenos Aires","Wilde","female","13","17",76,65,5,17,15,0
"eaf5642f",2018-07-01 22:52:31,"Android","Entre Rios","Concordia","female","18","20",0,0,0,1,0,1
"f096d597",2018-07-05 03:30:01,"Android","Entre Rios","Gualeguaychú","male","13","17",8,8,0,4,2,1
"808f054a",2018-07-07 01:59:16,"Android","Santiago del Estero","Santiago del Estero","female","18","20",1,4,0,1,1,1
"bdf162aa",2018-06-30 22:08:38,"Android","Salta","Salta","female","13","17",2,2,0,1,3,1
"ccd87920",2018-07-02 15:32:11,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",13,12,0,4,6,0
"3b05a28a",2018-07-05 20:43:57,"Android","Mendoza","Mendoza","female","13","17",15,21,0,4,3,1
"e894a4fd",2018-07-07 00:20:52,"Android","Mendoza","Villa Nueva","female","18","20",40,70,1,8,12,0
"3128cae4",2018-07-03 15:17:18,"Android","Cordoba","Arroyito","male","18","20",8,8,0,3,8,1
"cccd60da",2018-07-02 12:26:01,"Android","Buenos Aires F.D.","Buenos Aires","male","13","17",11,13,0,7,3,0
"b78456c1",2018-07-02 19:52:36,"Android","Buenos Aires","La Plata","male","18","20",21,20,1,5,7,1
"64db9ab1",2018-07-04 12:47:28,"Android","Entre Rios","Villa Angelica","female","13","17",1,9,0,3,1,1
"6617f5f0",2018-07-07 22:29:09,"Android","Tucuman","San Miguel de Tucumán","male","18","20",15,13,0,2,11,0
"7765caef",2018-07-06 04:16:06,"Android","Buenos Aires","Berazategui","female","13","17",4,5,0,2,4,1
"f1acfd11",2018-07-01 15:25:08,"Android","Buenos Aires","Luis Guillon","female","13","17",2,32,0,4,2,0
"1f6a3f8b",2018-07-01 11:08:11,"Android","Buenos Aires","Hurlingham","male","13","17",18,20,2,43,6,0
"6c63f1fa",2018-07-02 03:14:58,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",18,18,1,5,3,0
"98596634",2018-07-07 07:21:07,"Android","Misiones","Posadas","male","13","17",15,8,0,2,5,1
"607051ea",2018-07-07 15:07:50,"Android","Santiago del Estero","La Banda","female","13","17",8,17,0,5,6,1
"62595051",2018-07-06 00:17:17,"Android","Buenos Aires F.D.","Villa Devoto","female","13","17",3,0,0,1,3,1
"dac44ff",2018-07-05 01:02:24,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",28,109,1,17,4,0
"ed9d1c49",2018-07-05 04:48:03,"Android","Buenos Aires","San Miguel","male","18","20",3,3,0,1,2,1
"154aa0a9",2018-07-04 22:25:08,"Android","Cordoba","Bell Ville","male","18","20",22,136,0,5,13,0
"66b9a280",2018-07-05 22:28:05,"Android","Buenos Aires","Quilmes","male","18","20",3,4,0,2,5,1
"95ede852",2018-07-01 20:53:00,"Android","Buenos Aires","Lomas de Zamora","female","13","17",9,9,1,2,6,1
"c031752c",2018-07-03 08:46:31,"Android","Entre Rios","Villa Angelica","male","18","20",74,90,4,9,20,1
"b45d139f",2018-07-07 15:59:35,"Android",NA,NA,"female","13","17",11,48,0,7,11,0
"e77664eb",2018-06-30 23:05:40,"Android",NA,NA,"female","18","20",41,57,2,6,4,1
"9d490048",2018-07-06 00:34:15,"Android","Tucuman","Bella Vista","male","13","17",10,4,0,1,1,0
"b170b98d",2018-06-30 21:40:47,"Android","Buenos Aires F.D.","Flores","female","18","20",25,26,3,9,5,1
"9314d98f",2018-07-04 19:38:03,"Android","Tucuman","San Miguel de Tucumán","male","13","17",26,25,2,7,6,1
"70973792",2018-07-02 06:48:49,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",1,1,0,3,0,0
"e2fadb30",2018-07-01 14:14:14,"Android","Tucuman","San Miguel de Tucumán","female","13","17",1,0,0,1,1,1
"14aa87ac",2018-07-04 20:13:30,"Android","Corrientes","Corrientes","male","18","20",0,21,0,5,0,1
"9cd72a09",2018-07-04 17:06:19,"Android","La Rioja","La Rioja","male","13","17",6,22,0,3,3,0
"cdbc8001",2018-06-30 02:20:34,"Android","Buenos Aires","Wilde","female","18","20",4,3,0,3,2,1
"49d1e1f0",2018-07-02 16:22:08,"Android","Santa Fe","Santo Tome","male","13","17",9,9,0,4,3,1
"7f21b603",2018-07-03 19:33:59,"Android","Buenos Aires","Laferrere","male","13","17",3,3,0,4,0,0
"396b1c68",2018-07-07 19:08:13,"Android","Santiago del Estero","La Banda","female","18","20",97,94,4,17,15,0
"70ff5c02",2018-07-02 17:34:03,"Android","Entre Rios","Paraná","male","18","20",4,4,0,2,4,0
"8a029339",2018-07-03 18:22:23,"Android","Buenos Aires","Libertad","male","18","20",11,19,0,5,4,1
"50e02b0d",2018-07-01 21:53:39,"Android","Santa Fe","Alejandra","female","18","20",4,2,0,2,3,0
"34c2b262",2018-07-07 08:39:16,"Android","Buenos Aires","Hurlingham","female","18","20",6,5,0,3,3,1
"d3404933",2018-07-07 18:26:26,"Android","Tucuman","San Miguel de Tucumán","male","13","17",3,7,0,3,2,0
"305af0b7",2018-07-06 15:24:43,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",3,3,0,1,4,1
"8d12275d",2018-06-30 23:58:31,"Android","Santa Fe","Rosario","female","13","17",65,65,4,15,11,1
"40334203",2018-07-02 02:30:43,"Android","Mendoza","Mendoza","male","13","17",8,20,1,2,3,0
"eb4e056f",2018-07-07 21:02:38,"Android","Buenos Aires",NA,"male","13","17",3,3,0,1,3,1
"2ea38b7b",2018-07-03 21:49:29,"Android","Entre Rios","Paraná","male","18","20",8,15,0,1,3,1
"2ed388fc",2018-07-07 21:44:48,"Android","Cordoba","San Francisco","unknown","18","20",3,3,0,1,3,1
"b585b054",2018-07-02 00:56:47,"iOS","Buenos Aires","Mar del Plata","male","18","20",19,15,1,6,3,1
"2b319614",2018-07-02 00:51:08,"Android","Santa Fe","Rosario","female","18","20",146,156,10,20,18,0
"29cfc859",2018-07-06 16:04:33,"Android","Santa Fe","Antonio Pini","female","13","17",2,1,0,1,2,1
"63a87dd0",2018-07-07 19:49:45,"Android","Buenos Aires","Mar del Plata","female","18","20",30,32,1,15,4,0
"433043e1",2018-07-01 02:18:33,"Android","Buenos Aires","Moron","female","18","20",8,9,0,1,4,1
"974f859e",2018-07-03 01:39:40,"Android","Buenos Aires F.D.","Villa Lugano","male","18","20",6,9,0,1,5,1
"9d9f62dc",2018-07-06 17:35:34,"Android","Tucuman","San Miguel de Tucumán","male","13","17",10,8,0,3,8,1
"cded10be",2018-07-03 15:39:08,"Android","Misiones","Posadas","female","13","17",0,0,0,1,0,0
"754c4e38",2018-07-01 00:13:57,"Android","Misiones","Posadas","female","13","17",0,1,0,0,0,0
"c57da82c",2018-07-02 05:31:52,"Android","Buenos Aires","General Rodriguez","female","18","20",63,61,3,7,17,0
"3e305fa5",2018-07-04 02:15:04,"Android","Buenos Aires F.D.","Villa Devoto","male","18","20",12,12,0,2,1,0
"62f23467",2018-07-06 16:36:05,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",15,15,1,8,2,0
"ccfcaeea",2018-07-07 21:38:22,"Android","Buenos Aires","Campana","female","18","20",5,10,0,2,5,1
"ae7ff2a",2018-07-01 16:44:57,"Android","Buenos Aires","Baradero","female","18","20",7,20,0,8,7,1
"798ebdc7",2018-07-05 03:11:49,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",10,11,0,3,2,1
"d9eb846c",2018-06-30 22:09:37,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",1,1,0,1,1,1
"76068c4e",2018-07-07 20:08:40,"Android","Entre Rios","Villa Angelica","female","13","17",30,26,2,14,7,0
"3dabd37d",2018-07-03 23:25:59,"Android","Salta","Joaquin V. Gonzalez","male","18","20",6,4,0,1,3,1
"b65a9ba7",2018-07-03 12:53:31,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",14,13,0,1,14,1
"51185d9",2018-07-05 22:10:43,"Android","Buenos Aires","Roque Perez","female","13","17",5,5,0,2,5,1
"84d0b3f",2018-07-05 18:30:40,"Android","San Juan","San Juan","male","18","20",3,3,0,1,3,1
"e02815f5",2018-07-01 00:19:25,"Android","Salta","General Martin Miguel de Gueemes","male","13","17",14,9,0,8,7,0
"e86894e1",2018-07-05 17:26:35,"Android","Cordoba","Capilla del Monte","female","18","20",2,2,0,3,1,0
"8ba4d707",2018-07-03 02:36:17,"Android","La Rioja","Chepes Viejo","female","18","20",0,1,0,1,0,0
"f2cba2dc",2018-07-02 14:15:49,"Android","Cordoba","La Carlota","female","18","20",7,7,1,5,1,0
"e27b9f7c",2018-07-07 23:31:02,"Android","Tucuman","San Miguel de Tucumán","male","13","17",14,10,0,1,6,0
"9ee3ec26",2018-07-05 04:42:19,"Android","San Luis","San Luis","female","18","20",32,30,2,13,6,0
"e9784a",2018-07-04 00:40:46,"Android","Santiago del Estero","Santiago del Estero","female","18","20",20,22,1,3,8,1
"cca75c23",2018-06-30 16:25:26,"Android","Buenos Aires","Lomas de Zamora","female","18","20",28,165,5,9,7,1
"f4a6cf91",2018-07-05 12:28:12,"iOS","Chaco","Resistencia","female","18","20",5,5,0,5,2,0
"a6ff9808",2018-07-06 23:02:25,"Android","Buenos Aires","Mariano Moreno","female","13","17",4,4,0,3,4,0
"9de70d7",2018-07-07 17:51:43,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",18,23,0,6,3,0
"ae227db9",2018-07-06 14:11:38,"Android","Salta","Salta","male","18","20",1,1,0,1,2,1
"23956f3b",2018-07-06 17:02:27,"Android","Mendoza","Mendoza","female","18","20",22,19,0,8,11,0
"98142480",2018-07-06 04:10:54,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",17,16,0,3,5,0
"66f4f1ad",2018-07-01 19:33:47,"Android","Santiago del Estero","Santiago del Estero","male","13","17",3,7,0,2,2,1
"42f30f44",2018-06-30 19:48:24,"Android","Tucuman",NA,"male","13","17",16,15,1,9,7,1
"f9db03aa",2018-07-07 13:59:07,"Android","Buenos Aires","Canuelas","male","18","20",2,19,0,2,1,0
"9392b80",2018-07-01 17:23:59,"Android","Santa Fe","Susana","female","18","20",2,3,0,4,3,1
"b84a4ad1",2018-07-07 07:04:20,"Android","Buenos Aires","Lanus","male","18","20",1,0,0,3,1,1
"b4c85d93",2018-07-02 11:25:58,"Android","Buenos Aires F.D.","Buenos Aires","male","13","17",6,8,0,3,7,0
"88b57747",2018-07-04 17:10:24,"Android","Buenos Aires","Ituzaingo","female","18","20",29,28,1,8,3,0
"631c4e5b",2018-07-03 02:06:54,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",58,58,4,12,4,1
"3e35c815",2018-07-01 08:10:06,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",2,35,0,1,3,1
"1b20e0fa",2018-07-07 16:59:58,"Android","Buenos Aires","Campana","male","18","20",65,170,4,9,12,0
"b2f77eb6",2018-06-30 22:00:48,"Android","Corrientes","Corrientes","male","13","17",33,32,1,6,8,1
"704b1e3",2018-07-03 23:44:19,"Android","Cordoba","Villa Carlos Paz","female","18","20",3,3,0,1,3,1
"eed8ca74",2018-07-05 00:46:12,"Android","Buenos Aires","Mar del Plata","male","18","20",15,16,2,4,4,0
"79039583",2018-07-02 01:27:13,"Android","Buenos Aires","Lomas de Zamora","female","18","20",53,53,2,7,20,0
"5f72a2a4",2018-07-05 22:19:25,"Android","Jujuy","Perico","female","18","20",4,4,0,2,2,0
"8a7c78a6",2018-07-05 00:44:50,"Android","Corrientes","Corrientes","male","18","20",26,28,3,9,4,0
"1549e74b",2018-07-06 06:40:49,"Android","Buenos Aires","Lanus","female","18","20",6,7,0,3,7,0
"a8c454",2018-07-04 02:19:57,"Android","Buenos Aires F.D.","Villa Urquiza","male","18","20",62,67,2,18,14,0
"72d2e9d9",2018-06-30 20:02:17,"Android","Salta","Salta","male","18","20",50,63,0,8,9,1
"d4fc7c0b",2018-07-05 15:57:25,"Android","Corrientes","Corrientes","male","18","20",18,17,0,2,3,0
"efd5754e",2018-07-05 00:16:11,"Android","Rio Negro","Viedma","female","13","17",6,6,0,2,1,0
"af410f37",2018-07-06 23:51:55,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",5,5,0,2,5,1
"ab34d492",2018-07-01 16:06:34,"Android","Buenos Aires","San Miguel","female","18","20",3,2,0,1,3,1
"e18b4d6a",2018-07-07 23:50:18,"Android","Buenos Aires F.D.","Buenos Aires","male","18","20",4,54,2,7,3,0
"c57d81cc",2018-07-05 21:03:13,"Android","Santa Fe","Maciel","female","13","17",1,1,0,1,1,1
"39cfd8e",2018-07-06 23:29:23,"Android","Entre Ríos Province","Federal","male","18","20",14,14,0,1,4,1
"cade1eba",2018-07-06 02:55:25,"Android","Buenos Aires","Florencio Varela","female","18","20",8,18,0,6,2,0
"3d59871e",2018-06-30 20:22:01,"Android","Mendoza","Mendoza","female","18","20",16,19,1,6,4,1
"b007013d",2018-07-03 03:58:10,"Android","Buenos Aires","Mariano Moreno","male","18","20",2,4,0,1,2,1
"569163d6",2018-07-02 17:04:18,"Android","Santa Fe","San Cristobal","male","18","20",7,7,0,1,5,1
"d489cce4",2018-07-07 00:07:27,"Android",NA,NA,"male","18","20",40,20,1,12,5,0
"df1daa8e",2018-07-01 13:49:47,"Android","Entre Rios","Villa Angelica","female","13","17",14,14,0,6,4,0
"7b299e23",2018-07-02 17:31:42,"Android","Buenos Aires","Tortuguitas","male","13","17",3,2,0,1,0,1
"60ee8ed5",2018-06-30 12:44:19,"Android","Formosa","Formosa","female","13","17",2,11,0,6,1,1
"bde0d97",2018-07-03 18:08:37,"Android","Buenos Aires","Lomas del Mirador","male","13","17",2,3,0,4,4,0
"5906ee1a",2018-07-06 05:50:26,"Android","Jujuy","Palpala","female","18","20",25,23,1,4,5,0
"c03fa596",2018-07-05 22:33:14,"Android","Buenos Aires","Villa Ballester","male","18","20",8,8,0,2,0,0
"3b15113e",2018-07-02 00:01:49,"Android","Buenos Aires","Tigre","male","18","20",5,3,0,2,5,1
"eb470cef",2018-07-03 22:44:30,"Android","Formosa","Clorinda","male","18","20",12,10,0,4,4,1
"877fe1fe",2018-07-04 23:05:14,"Android","Buenos Aires","Merlo","male","18","20",1,0,0,1,1,1
"285acfc4",2018-07-03 03:12:48,"Android","Entre Rios","Villa Angelica","male","18","20",2,3,0,1,3,0
"a99374db",2018-07-02 22:02:30,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",2,18,0,2,2,0
"bdaa1cd8",2018-06-30 19:46:06,"Android","Buenos Aires","Isidro Casanova","female","18","20",3,7,0,1,1,1
"a3b637b6",2018-07-06 14:44:08,"Android","Buenos Aires F.D.","Villa del Parque","male","18","20",6,6,0,2,4,1
"e51f0eef",2018-07-07 23:02:00,"Android","Cordoba","Córdoba","female","18","20",8,10,0,2,5,1
"e4f2b500",2018-07-06 20:07:57,"Android","Entre Rios","Paraná","female","13","17",14,17,0,3,6,1
"6b654ed4",2018-07-04 17:26:26,"Android","Buenos Aires","Mar del Plata","female","18","20",39,33,0,8,9,0
"70bfaffb",2018-07-07 13:34:08,"Android","Buenos Aires","Tandil","female","18","20",15,15,0,1,2,1
"8db69a40",2018-06-30 13:16:26,"Android","Entre Rios","Villa Angelica","female","13","17",21,10,0,3,7,1
"1a1da1b5",2018-07-02 14:27:30,"Android","La Rioja","La Rioja","female","18","20",17,17,0,12,4,0
"9a1cb2ef",2018-07-03 15:20:52,"Android","Cordoba","Córdoba","male","18","20",3,3,0,1,4,1
"ea3c639a",2018-07-06 14:39:19,"Android","San Juan","San Juan","female","18","20",18,15,0,6,16,1
"8eb60c62",2018-07-05 03:09:19,"Android","Buenos Aires","Turdera","female","18","20",2,2,0,2,3,0
"5903d38f",2018-06-30 07:54:38,"Android","Entre Rios","Chajari","female","13","17",44,47,3,11,11,1
"ca79fb7e",2018-07-06 12:17:02,"Android","Chaco","Resistencia","male","18","20",2,15,0,1,2,1
"157bdaeb",2018-07-01 18:08:09,"Android","Buenos Aires F.D.","Buenos Aires","female","13","17",0,0,0,5,1,1
"5bfe0e3f",2018-07-06 04:22:28,"Android","Corrientes","Corrientes","male","13","17",8,13,0,3,2,1
"1304d167",2018-07-04 18:32:58,"Android","Salta","Salta","male","13","17",44,49,1,4,14,0
"1569904a",2018-07-01 20:21:02,"Android","Buenos Aires","Paso del Rey","female","13","17",21,14,0,11,8,0
"109f7106",2018-07-04 17:57:49,"iOS","Buenos Aires","Mar del Plata","female","17","17",10,22,0,3,10,0
"cbac69d4",2018-07-01 16:18:00,"Android","Buenos Aires","Olivos","female","18","20",2,32,0,3,3,1
"256597e6",2018-07-03 03:30:20,"Android","Misiones","Posadas","male","13","17",3,5,0,1,3,1
"3e5a8b73",2018-07-05 00:23:00,"Android","Entre Rios","Villa Angelica","female","13","17",7,7,0,6,2,0
"e50031d9",2018-07-02 15:16:37,"Android","Buenos Aires F.D.","Buenos Aires","female","18","20",45,40,1,6,12,0
"39e6b02b",2018-07-05 08:47:42,"Android","Buenos Aires","Bahía Blanca","male","18","20",11,28,0,5,6,0
"b7fa0a74",2018-07-06 22:22:13,"Android","Entre Rios","Villa Angelica","male","18","20",13,19,0,10,1,0
"8e06923a",2018-07-07 21:29:17,"Android","Cordoba","Córdoba","female","18","20",19,25,0,9,3,0
"59991c94",2018-07-06 01:49:52,"Android","Buenos Aires","Isidro Casanova","male","13","17",6,13,0,2,2,1
"828d02b4",2018-07-07 11:19:32,"Android","Santa Fe","Villa Constitucion","female","18","20",3,7,0,1,3,1
"84e636a",2018-07-05 00:21:56,"Android","Buenos Aires F.D.",NA,"male","18","20",2,3,0,1,1,1
"94b481ec",2018-07-02 12:19:22,"Android","Buenos Aires","Hurlingham","female","13","17",1,1,0,1,1,1
"c3b5fce",2018-07-03 01:34:08,"Android","Buenos Aires","Cerrito","male","18","20",2,0,0,1,2,1
